Date,Open,High,Low,Close,Volume
20070827,0.9508,0.9551,0.9481,0.95,21355
20070828,0.9485,0.9494,0.939,0.9415,39195
20070829,0.9391,0.9456,0.9367,0.9418,31310
20070830,0.9444,0.9488,0.9381,0.945,39320
20070831,0.9455,0.952,0.9441,0.9487,39637
20070904,0.9471,0.9545,0.9465,0.954,50484
20070905,0.9535,0.9539,0.9465,0.9493,51709
20070906,0.9493,0.952,0.9451,0.9502,45316
20070907,0.9508,0.9542,0.9456,0.948,58607
20070910,0.9477,0.951,0.9442,0.9504,51406
20070911,0.9502,0.9608,0.9496,0.9595,51777
20070912,0.9595,0.9659,0.9575,0.9652,60104
20070913,0.9646,0.9709,0.9633,0.9691,29452
20070914,0.9671,0.9738,0.9658,0.9722,55282
20070917,0.9718,0.9774,0.9703,0.9738,42886
20070918,0.974,0.9884,0.9727,0.9842,50085
20070919,0.987,0.9923,0.983,0.9866,60875
20070920,0.986,1.0014,0.9855,1,57181
20070921,0.999,1.007,0.9947,1.0001,50488
20070924,1.0005,1.004,0.998,0.9997,28963
20070925,0.9988,1.0011,0.9944,0.9996,36844
20070926,0.9971,0.9985,0.9913,0.9954,42733
20070927,0.9964,1.0031,0.9955,0.9996,41910
20070928,0.9995,1.0095,0.9983,1.0072,51075
20071001,1.0079,1.0101,1.0053,1.01,33666
20071002,1.0094,1.0094,0.9996,1.003,40269
20071003,1.0025,1.0072,1.0011,1.0036,32052
20071004,1.0025,1.0044,0.999,1.004,34078
20071005,1.0035,1.0225,1.0023,1.0194,71944
20071008,1.0198,1.021,1.0131,1.0194,23777
20071009,1.0142,1.0199,1.011,1.0178,34149
20071010,1.0194,1.0217,1.0172,1.0195,34228
20071011,1.0194,1.0284,1.0182,1.025,48742
20071012,1.025,1.0295,1.021,1.0277,43803
20071015,1.0295,1.0306,1.0231,1.0237,37899
20071016,1.0245,1.0268,1.0191,1.0211,56606
20071017,1.022,1.0293,1.0185,1.0247,44795
20071018,1.0268,1.0293,1.0229,1.0273,34961
20071019,1.0268,1.0383,1.0254,1.0368,49980
20071022,1.0348,1.0358,1.0179,1.0193,61441
20071023,1.0222,1.039,1.022,1.0348,59180
20071024,1.0356,1.037,1.0275,1.0307,38440
20071025,1.0326,1.0404,1.0311,1.0351,41513
20071026,1.0352,1.043,1.0345,1.0395,36215
20071029,1.0394,1.0514,1.0386,1.0495,51033
20071030,1.0492,1.0512,1.0442,1.0494,36362
20071031,1.049,1.0617,1.0457,1.0571,48652
20071101,1.0602,1.0613,1.0502,1.0558,77270
20071102,1.0514,1.0725,1.0502,1.0694,73195
20071105,1.0693,1.0748,1.067,1.072,37552
20071106,1.0714,1.0868,1.0709,1.0837,57248
20071107,1.0904,1.1043,1.0738,1.0835,104199
20071108,1.0705,1.0825,1.0641,1.0649,75688
20071109,1.0707,1.081,1.059,1.0648,66544
20071112,1.0599,1.0603,1.0303,1.0367,64950
20071113,1.0309,1.05,1.027,1.0372,55218
20071114,1.0425,1.051,1.0334,1.0377,54422
20071115,1.0344,1.0411,1.0137,1.0148,61472
20071116,1.013,1.0304,1.0111,1.0262,49195
20071119,1.0246,1.0304,1.0152,1.0176,36362
20071120,1.0162,1.0264,1.0139,1.017,48500
20071121,1.0218,1.0225,1.0076,1.0121,38900
20071123,1.0132,1.0218,1.0103,1.0144,27235
20071126,1.0128,1.0205,1.0087,1.013,32561
20071127,1.0101,1.0183,0.9999,1.003,54471
20071128,1.0033,1.016,1.0002,1.0157,45841
20071129,1.0148,1.017,1.0007,1.0038,46817
20071130,1.002,1.0079,0.9982,0.9996,40095
20071203,1.0005,1.0026,0.996,1.0004,36014
20071204,1.0003,1.0009,0.9851,0.9857,53951
20071205,0.9886,0.9919,0.9792,0.9843,53049
20071206,0.9895,0.9926,0.9811,0.9905,48788
20071207,0.9914,0.9998,0.9851,0.9958,53328
20071210,0.9953,0.9994,0.9882,0.9928,38118
20071211,0.9934,0.9957,0.9836,0.987,41460
20071212,0.9862,0.9944,0.9826,0.9869,37424
20071213,0.9877,0.9907,0.9769,0.9795,18447
20071214,0.9801,0.9879,0.9755,0.9823,41104
20071217,0.983,0.9978,0.9782,0.9943,39187
20071218,0.9965,0.9992,0.9862,0.9954,35950
20071219,0.9948,0.9987,0.9913,0.9971,34371
20071220,0.9979,1.0052,0.9958,1.0015,29612
20071221,1.0004,1.0097,0.9996,1.0083,36117
20071224,1.0083,1.0171,1.007,1.0167,11618
20071226,1.0164,1.021,1.015,1.0204,10625
20071227,1.0197,1.023,1.0154,1.0204,22862
20071228,1.0204,1.0259,1.0161,1.02,20912
20071231,1.021,1.0247,1.0056,1.0099,16332
20080102,1.0126,1.014,1.0034,1.0103,35189
20080103,1.007,1.0134,1.0037,1.0104,30444
20080104,1.0118,1.0167,0.9961,0.9988,50990
20080107,0.9972,1.0034,0.9921,0.9942,34566
20080108,0.9958,1.0036,0.9927,0.9985,32334
20080109,0.9953,0.9982,0.9878,0.9893,35289
20080110,0.9901,0.9952,0.9852,0.9908,45198
20080111,0.9901,0.9931,0.978,0.9801,43965
20080114,0.9801,0.9853,0.9791,0.9822,29300
20080115,0.9829,0.9874,0.9804,0.9835,32868
20080116,0.981,0.9848,0.972,0.9773,59314
20080117,0.9756,0.9818,0.9696,0.9707,41761
20080118,0.9716,0.9785,0.9698,0.9736,38068
20080122,0.9733,0.9788,0.9631,0.9734,75476
20080123,0.9722,0.9772,0.9681,0.9702,45217
20080124,0.9755,0.9975,0.974,0.9912,62437
20080125,0.9963,0.997,0.9882,0.9935,47826
20080128,0.9903,0.9967,0.9872,0.9946,30480
20080129,0.9946,1.0045,0.9919,0.9983,34497
20080130,1.0004,1.012,0.9987,1.0109,40440
20080131,1.0046,1.0064,0.9902,0.9951,61209
20080201,0.9968,1.0074,0.9953,1.0055,49008
20080204,1.0049,1.007,0.9977,1.0058,35569
20080205,1.0055,1.0063,0.9911,0.9915,35892
20080206,0.9921,0.9984,0.9889,0.9948,27623
20080207,0.9924,0.9946,0.9862,0.9879,32106
20080208,0.9901,1.0044,0.9885,0.9987,47629
20080211,0.9988,1.0036,0.9954,0.9975,31323
20080212,0.9979,1.006,0.9946,0.9983,42641
20080213,0.9987,1.0028,0.9963,1.0017,28796
20080214,1.0022,1.0058,0.9977,0.9996,44193
20080215,0.9992,1.0075,0.9884,0.9904,47069
20080219,0.9917,0.9975,0.9821,0.9827,59744
20080220,0.9822,0.989,0.9802,0.9873,46171
20080221,0.9871,0.9929,0.9856,0.9886,51216
20080222,0.9888,0.9923,0.9829,0.9844,36872
20080225,0.9874,1.0048,0.9863,1.0026,67279
20080226,1.0036,1.0218,1.0011,1.0205,57507
20080227,1.019,1.0243,1.0168,1.0193,47905
20080228,1.0192,1.0298,1.0177,1.0259,38368
20080229,1.0243,1.025,1.0103,1.0174,50366
20080303,1.0118,1.0176,1.0065,1.0076,48599
20080304,1.0104,1.0146,1.002,1.0042,53517
20080305,1.0056,1.0169,1.0044,1.0137,44540
20080306,1.0156,1.0181,1.011,1.0143,36940
20080307,1.0143,1.0262,1.0074,1.0082,62062
20080310,1.0099,1.0145,1.0015,1.0024,48811
20080311,1.0033,1.0109,1.0025,1.0069,53393
20080312,1.008,1.0164,1.0063,1.0098,53462
20080313,1.0103,1.0208,1.0083,1.0142,30804
20080314,1.0137,1.0168,1.0014,1.0121,62138
20080317,1.0089,1.0123,0.9949,0.9967,51227
20080318,0.9991,1.0081,0.9989,1.0065,41185
20080319,1.0058,1.0109,0.981,0.9876,64797
20080320,0.9856,0.9872,0.9695,0.9702,58999
20080324,0.9746,0.983,0.968,0.9803,31976
20080325,0.9813,0.9858,0.9764,0.9823,37742
20080326,0.9809,0.9889,0.978,0.9794,26397
20080327,0.9804,0.9857,0.9754,0.9823,32870
20080328,0.9807,0.9844,0.9761,0.98,26048
20080331,0.9767,0.9794,0.9699,0.9709,38771
20080401,0.9734,0.9784,0.9669,0.9769,48445
20080402,0.9761,0.9859,0.9745,0.9819,30007
20080403,0.9838,0.9962,0.9821,0.995,43549
20080404,0.994,0.9968,0.9884,0.9903,34421
20080407,0.9908,0.9946,0.9846,0.9863,23226
20080408,0.9848,0.9884,0.9815,0.9863,23560
20080409,0.985,0.9862,0.9773,0.9799,42285
20080410,0.9807,0.9834,0.9767,0.9817,39958
20080411,0.9795,0.9859,0.9744,0.9765,42002
20080414,0.9731,0.9817,0.972,0.9791,35675
20080415,0.9807,0.9827,0.9754,0.9798,30330
20080416,0.9813,0.999,0.9809,0.9977,68507
20080417,0.9988,1.0004,0.9851,0.987,57380
20080418,0.9889,0.9969,0.985,0.9939,42254
20080421,0.9939,0.9998,0.9902,0.9926,35837
20080422,0.9938,0.9971,0.984,0.9913,45597
20080423,0.9917,0.9935,0.9779,0.9825,52033
20080424,0.9828,0.9875,0.9786,0.9855,43054
20080425,0.9848,0.9874,0.9793,0.9838,30516
20080428,0.9857,0.993,0.9814,0.9877,33007
20080429,0.9858,0.9888,0.9832,0.9876,28888
20080430,0.9869,0.9961,0.9854,0.9954,61775
20080501,0.993,0.9935,0.9761,0.9812,56731
20080502,0.9799,0.985,0.9756,0.9805,42544
20080505,0.9801,0.9879,0.9797,0.9862,24806
20080506,0.9872,1,0.9853,0.9974,58025
20080507,0.9971,0.9988,0.9898,0.993,40571
20080508,0.9902,0.9916,0.9819,0.9822,46036
20080509,0.9828,0.9955,0.9822,0.9932,31221
20080512,0.9958,0.9969,0.9889,0.9947,25154
20080513,0.9941,1.0014,0.9901,0.9965,41491
20080514,0.9954,1.0033,0.9927,0.9964,43999
20080515,0.9965,1.0005,0.9935,0.9988,35168
20080516,0.9995,1.0056,0.9976,0.9991,45572
20080519,1.0005,1.0098,0.9989,1.0079,29094
20080520,1.0085,1.0123,1.0035,1.0076,34391
20080521,1.0082,1.018,1.0069,1.0151,40002
20080522,1.0166,1.0172,1.0121,1.0142,35556
20080523,1.0146,1.0166,1.0108,1.0116,30507
20080527,1.0113,1.0135,1.0047,1.0053,46613
20080528,1.0056,1.0108,1.0037,1.0098,34841
20080529,1.0104,1.0176,1.0076,1.0111,43025
20080530,1.0105,1.0124,1.0015,1.0051,53453
20080602,1.0058,1.007,0.9968,0.9981,41659
20080603,0.9982,1.003,0.9902,0.9907,47370
20080604,0.9907,0.9919,0.9811,0.9833,46535
20080605,0.9828,0.9858,0.9781,0.9815,63912
20080606,0.9823,0.984,0.9785,0.9809,51962
20080609,0.9809,0.9848,0.9761,0.9775,47943
20080610,0.9775,0.982,0.9686,0.9778,80062
20080611,0.9785,0.9847,0.9756,0.9808,50604
20080612,0.9805,0.9808,0.9729,0.9775,29247
20080613,0.9765,0.9777,0.969,0.9707,37656
20080616,0.9708,0.9797,0.9697,0.9758,38839
20080617,0.9751,0.9825,0.9746,0.9818,35890
20080618,0.9804,0.9826,0.9783,0.9809,27297
20080619,0.9814,0.9882,0.9802,0.9845,36435
20080620,0.9838,0.9895,0.9796,0.9797,38723
20080623,0.9823,0.9858,0.9801,0.9841,32186
20080624,0.9835,0.9882,0.982,0.9864,27012
20080625,0.9873,0.9905,0.9848,0.9898,39182
20080626,0.9896,0.9911,0.9851,0.9875,32794
20080627,0.9859,0.9942,0.9853,0.9886,42287
20080630,0.988,0.9928,0.9776,0.9816,56298
20080701,0.979,0.9849,0.9754,0.9764,33033
20080702,0.9778,0.9902,0.9767,0.9868,47934
20080703,0.9876,0.9882,0.9775,0.9783,37382
20080704,0.9807,0.9853,0.9783,0.9783,7121
20080707,0.9809,0.9844,0.9764,0.9817,37312
20080708,0.9823,0.9837,0.9764,0.9793,32371
20080709,0.9807,0.9896,0.9795,0.9882,46512
20080710,0.9878,0.9917,0.9857,0.9906,35951
20080711,0.99,0.9923,0.9813,0.9897,73492
20080714,0.9904,0.9949,0.9853,0.9941,40305
20080715,0.9929,1.0018,0.9922,0.9968,42869
20080716,0.9977,0.9996,0.9943,0.9978,33917
20080717,0.9974,1.0014,0.9911,0.9927,45221
20080718,0.9943,0.9971,0.9913,0.993,29753
20080721,0.994,0.9997,0.9919,0.9982,21571
20080722,0.9993,0.9998,0.9876,0.9911,39339
20080723,0.9914,0.9937,0.9876,0.9891,31041
20080724,0.9881,0.9916,0.981,0.9864,30695
20080725,0.9837,0.9866,0.979,0.98,40181
20080728,0.9805,0.9822,0.9754,0.9767,39480
20080729,0.9775,0.9791,0.9728,0.9751,37238
20080730,0.9764,0.978,0.973,0.9762,36206
20080731,0.9765,0.9784,0.972,0.9765,36528
20080801,0.9766,0.977,0.969,0.9729,39703
20080804,0.9741,0.9741,0.9635,0.9637,47474
20080805,0.9639,0.9647,0.9561,0.9584,49024
20080806,0.9585,0.9608,0.9523,0.954,32977
20080807,0.9535,0.9566,0.9486,0.9503,32490
20080808,0.9491,0.9504,0.9343,0.9357,58488
20080811,0.9361,0.9418,0.9327,0.9356,38394
20080812,0.9347,0.9416,0.9314,0.9412,41729
20080813,0.9389,0.9417,0.9327,0.941,47263
20080814,0.9409,0.9463,0.9379,0.9402,53562
20080815,0.9387,0.9446,0.9347,0.9434,41531
20080818,0.9439,0.9479,0.9386,0.9391,32487
20080819,0.9385,0.9436,0.937,0.9405,34223
20080820,0.9421,0.9454,0.9383,0.9409,38593
20080821,0.943,0.9597,0.9424,0.9561,62114
20080822,0.9575,0.9593,0.9532,0.954,36009
20080825,0.954,0.9575,0.9505,0.9518,29698
20080826,0.9513,0.9602,0.9465,0.9533,56121
20080827,0.9534,0.9587,0.9524,0.9539,27555
20080828,0.9547,0.9583,0.9485,0.9506,37929
20080829,0.9508,0.9549,0.9392,0.9397,51348
20080902,0.942,0.9425,0.9302,0.9358,69532
20080903,0.9369,0.9453,0.9276,0.9422,76701
20080904,0.942,0.9483,0.9344,0.9369,47236
20080905,0.9343,0.9436,0.9318,0.9395,47796
20080908,0.9414,0.9477,0.9331,0.9366,59286
20080909,0.9379,0.9431,0.9318,0.9358,52127
20080910,0.9328,0.9381,0.9305,0.9349,49067
20080911,0.9323,0.9345,0.9239,0.9275,57353
20080912,0.929,0.943,0.9276,0.9414,67078
20080915,0.9424,0.9446,0.9282,0.9343,47303
20080916,0.9339,0.9362,0.9292,0.9353,30090
20080917,0.9327,0.9416,0.9257,0.9388,54877
20080918,0.9351,0.9479,0.934,0.9386,42976
20080919,0.9457,0.9595,0.9376,0.9525,66517
20080922,0.9556,0.9695,0.9512,0.9682,40988
20080923,0.9676,0.9712,0.9623,0.967,34230
20080924,0.9646,0.9705,0.9634,0.967,29796
20080925,0.9644,0.9723,0.9642,0.9687,26224
20080926,0.9689,0.9709,0.965,0.9699,23249
20080929,0.9696,0.9698,0.958,0.9631,36090
20080930,0.9585,0.96,0.9407,0.9427,38950
20081001,0.9426,0.9498,0.9411,0.9434,27246
20081002,0.9428,0.9435,0.9262,0.9275,41465
20081003,0.9281,0.9332,0.9224,0.9268,36446
20081006,0.9267,0.9277,0.9026,0.9056,37105
20081007,0.9086,0.9145,0.9042,0.9068,29049
20081008,0.907,0.9118,0.8886,0.8933,35178
20081009,0.8909,0.8979,0.8709,0.8768,36082
20081010,0.8737,0.8762,0.8264,0.8443,52288
20081013,0.8582,0.8736,0.8507,0.8656,22723
20081014,0.8729,0.8842,0.8609,0.863,38554
20081015,0.863,0.869,0.8411,0.844,35265
20081016,0.8417,0.8495,0.8349,0.8425,32737
20081017,0.8489,0.8507,0.8392,0.8458,25501
20081020,0.8461,0.8525,0.8354,0.8396,24898
20081021,0.8404,0.8413,0.8196,0.825,25916
20081022,0.8245,0.8267,0.7926,0.7993,31135
20081023,0.7976,0.8043,0.7863,0.7952,31868
20081024,0.8043,0.8047,0.7795,0.7858,26346
20081027,0.7854,0.788,0.7715,0.7765,25584
20081028,0.7723,0.7865,0.7686,0.7747,26453
20081029,0.7869,0.8242,0.7768,0.8154,49212
20081030,0.8187,0.8401,0.8158,0.8238,45939
20081031,0.8327,0.837,0.8082,0.8325,40401
20081103,0.8285,0.847,0.8245,0.8435,33861
20081104,0.8456,0.8715,0.8403,0.8672,36367
20081105,0.87,0.8724,0.8542,0.8594,32806
20081106,0.8544,0.8607,0.8336,0.841,27655
20081107,0.8351,0.8561,0.8307,0.8409,29817
20081110,0.8466,0.8572,0.8333,0.8361,25461
20081111,0.8364,0.8399,0.8253,0.8289,17986
20081112,0.8271,0.8337,0.8068,0.808,34180
20081113,0.806,0.826,0.8025,0.815,31986
20081114,0.8247,0.8268,0.8077,0.8201,29624
20081117,0.8075,0.8253,0.8039,0.8172,27350
20081118,0.813,0.8205,0.8065,0.8077,23587
20081119,0.8112,0.8136,0.7952,0.8009,26605
20081120,0.7966,0.7983,0.7692,0.7782,38372
20081121,0.7711,0.7887,0.7695,0.7769,30917
20081124,0.79,0.8171,0.782,0.8082,39146
20081125,0.813,0.8249,0.8011,0.814,33214
20081126,0.814,0.822,0.8053,0.8121,19526
20081128,0.8111,0.8171,0.8017,0.8061,20248
20081201,0.808,0.8123,0.797,0.8074,32637
20081202,0.8024,0.8076,0.7943,0.7974,29783
20081203,0.7994,0.802,0.7889,0.793,25300
20081204,0.7979,0.7991,0.7796,0.7824,33928
20081205,0.7825,0.7895,0.7682,0.7814,38448
20081208,0.7874,0.8033,0.784,0.798,31158
20081209,0.799,0.7997,0.7843,0.7912,31473
20081210,0.794,0.8009,0.7894,0.7927,26400
20081211,0.7931,0.8223,0.793,0.8101,36159
20081212,0.8099,0.814,0.7995,0.8047,31276
20081215,0.8033,0.8177,0.8024,0.8073,22170
20081216,0.8108,0.8345,0.8079,0.8243,22703
20081217,0.8299,0.8393,0.8241,0.834,29946
20081218,0.8389,0.8455,0.8233,0.8335,26409
20081219,0.828,0.831,0.8064,0.8175,28826
20081222,0.8203,0.8342,0.8179,0.8202,16218
20081223,0.819,0.8296,0.816,0.8241,9827
20081224,0.8203,0.8282,0.8185,0.8269,3876
20081226,0.8227,0.8233,0.8169,0.8177,2371
20081229,0.819,0.8283,0.8179,0.826,14516
20081230,0.819,0.8237,0.8105,0.8159,13698
20081231,0.8221,0.8259,0.8085,0.8224,12761
20090102,0.8215,0.8295,0.8166,0.8237,15140
20090105,0.8291,0.8425,0.8176,0.8407,29642
20090106,0.8398,0.85,0.8331,0.8474,29350
20090107,0.8447,0.8491,0.8326,0.835,27898
20090108,0.8374,0.8523,0.8272,0.8457,28276
20090109,0.8475,0.8485,0.8348,0.842,26887
20090112,0.8419,0.8423,0.818,0.8228,29716
20090113,0.8213,0.8221,0.8096,0.8148,29484
20090114,0.8169,0.8256,0.8001,0.803,36360
20090115,0.801,0.8055,0.7884,0.7992,34376
20090116,0.7974,0.8118,0.7947,0.7983,29529
20090120,0.8038,0.8079,0.787,0.79,37012
20090121,0.7895,0.797,0.783,0.7924,37017
20090122,0.7952,0.7987,0.7844,0.7976,28564
20090123,0.7981,0.8149,0.7902,0.81,32222
20090126,0.8115,0.8234,0.8068,0.8156,30095
20090127,0.8173,0.8225,0.8103,0.8154,25543
20090128,0.8159,0.8314,0.8124,0.8221,33184
20090129,0.8253,0.8253,0.8152,0.8179,26410
20090130,0.8156,0.8187,0.8025,0.8134,29549
20090202,0.8136,0.8159,0.8019,0.803,19473
20090203,0.8033,0.8137,0.7982,0.8097,28613
20090204,0.8114,0.8179,0.8038,0.8117,32323
20090205,0.8112,0.8177,0.8071,0.8139,26972
20090206,0.8113,0.8215,0.7968,0.8154,47173
20090209,0.8188,0.8248,0.8127,0.8201,28610
20090210,0.8214,0.8214,0.8,0.8005,48822
20090211,0.8039,0.8076,0.7977,0.8054,39115
20090212,0.8055,0.8066,0.796,0.7973,36942
20090213,0.8045,0.8144,0.8022,0.8047,26673
20090217,0.8066,0.8069,0.7888,0.7906,35742
20090218,0.7906,0.798,0.79,0.7944,29468
20090219,0.7936,0.802,0.7919,0.7964,25732
20090220,0.7969,0.8051,0.7902,0.8006,44023
20090223,0.7987,0.8095,0.7962,0.7987,30563
20090224,0.7996,0.8068,0.7972,0.8051,36743
20090225,0.8049,0.8065,0.7927,0.7985,37697
20090226,0.796,0.8075,0.7948,0.8007,34310
20090227,0.7983,0.7988,0.784,0.7875,51354
20090302,0.7832,0.7858,0.7733,0.777,40794
20090303,0.7742,0.781,0.7707,0.7766,43078
20090304,0.772,0.7867,0.7709,0.7851,45433
20090305,0.7849,0.7855,0.7743,0.775,39042
20090306,0.7759,0.7835,0.7751,0.7758,42489
20090309,0.7776,0.7803,0.7653,0.7717,49509
20090310,0.7686,0.786,0.7686,0.7763,49034
20090311,0.7805,0.7844,0.775,0.776,33376
20090312,0.7791,0.7834,0.7717,0.7821,24512
20090313,0.783,0.793,0.7797,0.7854,40527
20090316,0.7862,0.7923,0.7825,0.789,30728
20090317,0.7871,0.7898,0.7838,0.788,24599
20090318,0.7885,0.8056,0.7848,0.8011,60587
20090319,0.8034,0.8209,0.8006,0.8085,60882
20090320,0.8083,0.8141,0.804,0.8073,35455
20090323,0.8086,0.8203,0.807,0.8156,31547
20090324,0.817,0.8203,0.8121,0.8169,34436
20090325,0.8132,0.8193,0.81,0.811,45572
20090326,0.813,0.8179,0.8113,0.8136,37692
20090327,0.8142,0.8162,0.8042,0.8091,33183
20090330,0.8069,0.81,0.7912,0.7914,37905
20090331,0.794,0.8006,0.7908,0.7941,41995
20090401,0.7927,0.7958,0.7871,0.7948,40378
20090402,0.7943,0.811,0.7939,0.806,48069
20090403,0.8076,0.8141,0.8032,0.8135,41608
20090406,0.8135,0.8184,0.8041,0.8065,38387
20090407,0.8077,0.8115,0.8011,0.8084,34875
20090408,0.8084,0.8129,0.8026,0.8083,36635
20090409,0.8087,0.8194,0.8068,0.8149,43160
20090413,0.8165,0.8227,0.8132,0.8206,29699
20090414,0.8196,0.8293,0.8171,0.8248,44372
20090415,0.8241,0.8328,0.8208,0.829,48942
20090416,0.83,0.8368,0.8234,0.8267,50462
20090417,0.8269,0.8284,0.8213,0.8236,33091
20090420,0.8239,0.825,0.8069,0.8082,47390
20090421,0.8081,0.8118,0.796,0.8084,60218
20090422,0.8084,0.8116,0.8019,0.8094,51230
20090423,0.8071,0.8181,0.8056,0.8165,51109
20090424,0.8177,0.8287,0.8152,0.8282,51262
20090427,0.8264,0.8283,0.8186,0.8201,42503
20090428,0.8205,0.8222,0.8153,0.8206,41177
20090429,0.82,0.8342,0.8188,0.8333,49696
20090430,0.8307,0.8434,0.8305,0.8384,55226
20090501,0.8377,0.8455,0.8367,0.8451,38285
20090504,0.8428,0.8533,0.8406,0.8498,44353
20090505,0.853,0.8565,0.8481,0.8505,50656
20090506,0.8506,0.8583,0.8458,0.8573,62801
20090507,0.8572,0.86,0.8501,0.8519,65970
20090508,0.8553,0.8705,0.8524,0.8687,60233
20090511,0.8701,0.8717,0.8567,0.8614,45455
20090512,0.8573,0.8666,0.855,0.861,52971
20090513,0.8606,0.8656,0.8491,0.8518,61848
20090514,0.8517,0.856,0.8483,0.855,59809
20090515,0.8543,0.8586,0.8465,0.8479,63549
20090518,0.8485,0.8617,0.8464,0.8595,42006
20090519,0.8601,0.8681,0.8577,0.8675,52911
20090520,0.8649,0.8802,0.8632,0.8798,62385
20090521,0.8758,0.8815,0.8709,0.877,68885
20090522,0.8799,0.894,0.8794,0.8907,66237
20090526,0.892,0.8965,0.8806,0.8946,68442
20090527,0.8963,0.9012,0.8915,0.8972,75170
20090528,0.8915,0.9004,0.8882,0.898,77938
20090529,0.8975,0.9184,0.8964,0.9143,74099
20090601,0.9166,0.9273,0.9135,0.918,72767
20090602,0.9159,0.9269,0.9114,0.9252,79389
20090603,0.9247,0.9263,0.8994,0.9026,76627
20090604,0.8983,0.9151,0.8955,0.9117,89184
20090605,0.9105,0.9123,0.8925,0.8942,88607
20090608,0.8923,0.8979,0.8855,0.8941,65070
20090609,0.8958,0.9106,0.893,0.9091,70095
20090610,0.9059,0.9139,0.8957,0.9013,75157
20090611,0.9019,0.9134,0.9013,0.9111,44582
20090612,0.9071,0.9091,0.8895,0.8944,65722
20090615,0.8932,0.8949,0.8792,0.8823,69782
20090616,0.8835,0.8916,0.8793,0.8816,49126
20090617,0.8815,0.8872,0.8738,0.8849,64480
20090618,0.8838,0.8907,0.8802,0.883,59735
20090619,0.8833,0.8893,0.8803,0.8819,44553
20090622,0.882,0.8828,0.8657,0.8684,61525
20090623,0.8672,0.8728,0.8636,0.8688,73003
20090624,0.8698,0.8762,0.8638,0.8684,65959
20090625,0.8654,0.868,0.8596,0.8642,70653
20090626,0.8659,0.8742,0.8651,0.8681,52911
20090629,0.8681,0.8694,0.8624,0.865,44725
20090630,0.8645,0.8692,0.8592,0.861,61266
20090701,0.8607,0.8748,0.8576,0.8709,55940
20090702,0.8708,0.8721,0.86,0.8614,54816
20090703,0.8595,0.8653,0.8591,0.8614,54816
20090706,0.8611,0.8635,0.8566,0.8608,57509
20090707,0.863,0.8668,0.8567,0.8592,46030
20090708,0.8573,0.8633,0.853,0.8541,63393
20090709,0.8572,0.8662,0.8566,0.8615,50724
20090710,0.8611,0.8624,0.8566,0.8602,40787
20090713,0.8609,0.8693,0.857,0.8677,53595
20090714,0.8694,0.8834,0.8672,0.8805,73002
20090715,0.8825,0.8999,0.8814,0.8994,74602
20090716,0.8984,0.8992,0.8911,0.8949,61172
20090717,0.8949,0.8989,0.8931,0.8963,50841
20090720,0.8971,0.9076,0.8964,0.9035,54046
20090721,0.9038,0.9124,0.8998,0.9032,69859
20090722,0.9057,0.9134,0.9019,0.9105,60448
20090723,0.9089,0.9228,0.9083,0.9215,66323
20090724,0.9176,0.9268,0.9157,0.9229,57882
20090727,0.9215,0.9279,0.9192,0.9258,51003
20090728,0.9251,0.9306,0.917,0.9239,67270
20090729,0.9258,0.9264,0.9147,0.9162,69164
20090730,0.9168,0.9258,0.9163,0.9236,60418
20090731,0.9221,0.9292,0.921,0.927,76125
20090803,0.9285,0.9398,0.9267,0.937,60671
20090804,0.9381,0.9408,0.9289,0.9309,61710
20090805,0.9323,0.9366,0.9274,0.9353,63907
20090806,0.9342,0.9369,0.926,0.9272,55954
20090807,0.9281,0.93,0.9203,0.9236,71161
20090810,0.9242,0.9263,0.915,0.9177,52939
20090811,0.9193,0.9205,0.9052,0.9078,75481
20090812,0.9072,0.9219,0.9028,0.9196,75641
20090813,0.9187,0.9266,0.9165,0.9179,65935
20090814,0.9195,0.9249,0.9072,0.9078,64088
20090817,0.9095,0.91,0.8987,0.9047,61117
20090818,0.9032,0.909,0.9003,0.9077,52299
20090819,0.9075,0.9139,0.8997,0.9122,64919
20090820,0.9132,0.9206,0.9094,0.9186,55383
20090821,0.9193,0.9293,0.9137,0.9238,55768
20090824,0.9261,0.9324,0.9237,0.9283,47350
20090825,0.9287,0.933,0.9199,0.9217,61242
20090826,0.9204,0.9233,0.9089,0.9105,65189
20090827,0.9112,0.9235,0.9072,0.9223,64361
20090828,0.9195,0.9267,0.9142,0.9149,60106
20090831,0.9151,0.9171,0.9013,0.9135,72556
20090901,0.914,0.9198,0.9034,0.9051,75639
20090902,0.906,0.9085,0.9006,0.9042,65884
20090903,0.9053,0.9118,0.9029,0.906,64169
20090904,0.9071,0.924,0.906,0.921,85363
20090908,0.9207,0.937,0.9198,0.9252,103535
20090909,0.9264,0.9308,0.9228,0.925,69183
20090910,0.9268,0.9285,0.9189,0.9269,56787
20090911,0.9282,0.9335,0.9266,0.9288,73620
20090914,0.9291,0.9291,0.9153,0.9224,66961
20090915,0.9232,0.9338,0.92,0.9317,69659
20090916,0.9323,0.9396,0.9315,0.9379,61026
20090917,0.9377,0.9444,0.9368,0.9394,60950
20090918,0.939,0.9393,0.9286,0.9349,50619
20090921,0.9351,0.9365,0.9214,0.9277,58090
20090922,0.9276,0.9383,0.9269,0.9358,51319
20090923,0.9353,0.938,0.928,0.9352,55216
20090924,0.9288,0.934,0.9134,0.9174,101726
